Model,Dataset,Image,clDice,SkeletonF1_r2,SkeletonMethod,PredictionSkeletonPixels,GTSkeletonPixels,PredictionPath,GTPath
GAVE,AFIO,IM000167,0.7164395939737178,0.6621401486890215,skimage.morphology.skeletonize,9605,14133,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000167.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000167.png
GAVE,AFIO,IM000168,0.7356371184140427,0.6884192127772644,skimage.morphology.skeletonize,12104,17424,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000168.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000168.png
GAVE,AFIO,IM000189,0.6052797219389311,0.5653336356251324,skimage.morphology.skeletonize,10348,17549,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000189.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000189.png
GAVE,AFIO,IM000209,0.7039630011556258,0.6464925777060164,skimage.morphology.skeletonize,8206,11828,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000209.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000209.png
GAVE,AFIO,IM000210,0.6149977199629287,0.579953354474195,skimage.morphology.skeletonize,7867,14676,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000210.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000210.png
GAVE,AFIO,IM000333,0.6663509534031087,0.6104968980614486,skimage.morphology.skeletonize,9041,15204,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000333.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000333.png
GAVE,AFIO,IM000389,0.6116754377566409,0.5691876453962617,skimage.morphology.skeletonize,7830,14557,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000389.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000389.png
GAVE,AFIO,IM000390,0.6746101236969494,0.5916488136927086,skimage.morphology.skeletonize,9173,16216,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000390.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000390.png
GAVE,AFIO,IM000678,0.6710821308537318,0.5806305661975655,skimage.morphology.skeletonize,7245,12751,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000678.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000678.png
GAVE,AFIO,IM000679,0.565179765264615,0.45867453528663027,skimage.morphology.skeletonize,6813,13094,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000679.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000679.png
GAVE,AFIO,IM000715,0.7363571896597785,0.6520732228411019,skimage.morphology.skeletonize,6739,8619,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000715.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000715.png
GAVE,AFIO,IM000716,0.5342960288808664,0.46097556141359286,skimage.morphology.skeletonize,5778,10115,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000716.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000716.png
GAVE,AFIO,IM000938,0.5989192758316848,0.41995491287756376,skimage.morphology.skeletonize,5288,9863,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM000938.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM000938.png
GAVE,AFIO,IM001031,0.6750427306415414,0.5301879092204206,skimage.morphology.skeletonize,6740,11346,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001031.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001031.png
GAVE,AFIO,IM001032,0.6750427306415414,0.5301879092204206,skimage.morphology.skeletonize,6740,11346,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001032.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001032.png
GAVE,AFIO,IM001034,0.6400289204443753,0.45501278072798274,skimage.morphology.skeletonize,5075,8152,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001034.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001034.png
GAVE,AFIO,IM001069,0.6750725098214463,0.5903190430395978,skimage.morphology.skeletonize,7855,13201,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001069.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001069.png
GAVE,AFIO,IM001070,0.6080437678978073,0.5856828716103137,skimage.morphology.skeletonize,8033,14877,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001070.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001070.png
GAVE,AFIO,IM001096,0.6929176145611847,0.5397858959429369,skimage.morphology.skeletonize,8987,14068,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001096.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001096.png
GAVE,AFIO,IM001097,0.723214487302454,0.6041985662027504,skimage.morphology.skeletonize,8520,13196,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001097.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001097.png
GAVE,AFIO,IM001126,0.6797585707387735,0.5598999125496112,skimage.morphology.skeletonize,9292,14128,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001126.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001126.png
GAVE,AFIO,IM001127,0.64191132781853,0.5218521847063397,skimage.morphology.skeletonize,7506,12954,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001127.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001127.png
GAVE,AFIO,IM001154,0.6771399128625349,0.5729945233932484,skimage.morphology.skeletonize,9798,16134,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001154.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001154.png
GAVE,AFIO,IM001155,0.7335852967349459,0.6517603024814933,skimage.morphology.skeletonize,10021,14989,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001155.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001155.png
GAVE,AFIO,IM001192,0.6704514207090997,0.5850712558591639,skimage.morphology.skeletonize,12736,20762,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001192.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001192.png
GAVE,AFIO,IM001193,0.6534309339219898,0.5702097332653523,skimage.morphology.skeletonize,13777,22990,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001193.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001193.png
GAVE,AFIO,IM001218,0.7316476511155343,0.6502469391065767,skimage.morphology.skeletonize,13166,19593,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001218.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001218.png
GAVE,AFIO,IM001219,0.739054737229343,0.669516052963926,skimage.morphology.skeletonize,13542,20060,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001219.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001219.png
GAVE,AFIO,IM001246,0.7138945343743223,0.5929300675130859,skimage.morphology.skeletonize,9850,14308,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001246.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001246.png
GAVE,AFIO,IM001686,0.7362030560673689,0.6239957835984505,skimage.morphology.skeletonize,8483,11704,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001686.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001686.png
GAVE,AFIO,IM001749,0.6798812567479551,0.5910278903394438,skimage.morphology.skeletonize,11143,19224,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001749.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001749.png
GAVE,AFIO,IM001750,0.6234783770804629,0.5424459341305294,skimage.morphology.skeletonize,9481,18160,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001750.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001750.png
GAVE,AFIO,IM001791,0.7153106364012747,0.6463091422965517,skimage.morphology.skeletonize,10927,16786,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001791.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001791.png
GAVE,AFIO,IM001792,0.6916880110037085,0.619278362942864,skimage.morphology.skeletonize,10991,17614,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001792.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001792.png
GAVE,AFIO,IM001814,0.7379013112085836,0.6672254128901934,skimage.morphology.skeletonize,10930,15723,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001814.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001814.png
GAVE,AFIO,IM001858,0.6855067836040968,0.6454397447637609,skimage.morphology.skeletonize,11584,17848,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001858.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001858.png
GAVE,AFIO,IM001859,0.7289524011527101,0.6520604690130433,skimage.morphology.skeletonize,9020,13308,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM001859.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM001859.png
GAVE,AFIO,IM002094,0.5280769629017739,0.40737529299277264,skimage.morphology.skeletonize,4917,9496,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002094.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002094.png
GAVE,AFIO,IM002348,0.7245890437090616,0.6430160725150667,skimage.morphology.skeletonize,9436,13594,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002348.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002348.png
GAVE,AFIO,IM002350,0.7560592111890936,0.6436835126635954,skimage.morphology.skeletonize,10277,14984,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002350.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002350.png
GAVE,AFIO,IM002421,0.7417285773320648,0.6241231932458535,skimage.morphology.skeletonize,12463,17105,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002421.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002421.png
GAVE,AFIO,IM002422,0.7402526952206426,0.6155462745328617,skimage.morphology.skeletonize,10456,14750,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002422.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002422.png
GAVE,AFIO,IM002471,0.7275471116489787,0.5687345500972332,skimage.morphology.skeletonize,9721,13609,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002471.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002471.png
GAVE,AFIO,IM002587,0.7448169414241955,0.655442052544344,skimage.morphology.skeletonize,9840,14019,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002587.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002587.png
GAVE,AFIO,IM002649,0.6296673391873067,0.5582369818354447,skimage.morphology.skeletonize,9849,16836,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002649.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002649.png
GAVE,AFIO,IM002742,0.5773255835789336,0.4048175912880559,skimage.morphology.skeletonize,4857,9499,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002742.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002742.png
GAVE,AFIO,IM002743,0.5826133235127847,0.47751066421274596,skimage.morphology.skeletonize,6088,11772,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM002743.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM002743.png
GAVE,AFIO,IM003024,0.7415219610576903,0.6319711122209469,skimage.morphology.skeletonize,9089,12669,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM003024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003024.png
GAVE,AFIO,IM003537,0.6882619864439066,0.5949693852663839,skimage.morphology.skeletonize,12099,19264,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM003537.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003537.png
GAVE,AFIO,IM003630,0.6760206995100467,0.5973508600581262,skimage.morphology.skeletonize,11537,18885,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM003630.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003630.png
GAVE,AFIO,IM003631,0.616533521876489,0.5520953196586867,skimage.morphology.skeletonize,9805,18318,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM003631.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003631.png
GAVE,AFIO,IM003705,0.5445891403041931,0.42106336947605105,skimage.morphology.skeletonize,5742,10769,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM003705.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM003705.png
GAVE,AFIO,IM004162,0.6012158812058396,0.5275961922555978,skimage.morphology.skeletonize,8429,16045,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004162.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004162.png
GAVE,AFIO,IM004163,0.6848872879648306,0.5433399247652207,skimage.morphology.skeletonize,9480,13904,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004163.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004163.png
GAVE,AFIO,IM004455,0.6754995316387721,0.5532570816468887,skimage.morphology.skeletonize,7946,12640,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004455.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004455.png
GAVE,AFIO,IM004512,0.6487043754350929,0.5655189914769192,skimage.morphology.skeletonize,8249,13551,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004512.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004512.png
GAVE,AFIO,IM004513,0.6909560796431574,0.5921702251084017,skimage.morphology.skeletonize,7753,12601,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004513.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004513.png
GAVE,AFIO,IM004515,0.7419384886663432,0.6633021551457519,skimage.morphology.skeletonize,10759,15260,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004515.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004515.png
GAVE,AFIO,IM004516,0.7312273033855718,0.6438005556473555,skimage.morphology.skeletonize,11680,16947,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004516.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004516.png
GAVE,AFIO,IM004538,0.6903654540037737,0.5817688314134456,skimage.morphology.skeletonize,7704,11701,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004538.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004538.png
GAVE,AFIO,IM004539,0.6836834286245225,0.5792954251916902,skimage.morphology.skeletonize,6941,10547,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004539.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004539.png
GAVE,AFIO,IM004564,0.781799179258468,0.68969524048095,skimage.morphology.skeletonize,8973,11920,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004564.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004564.png
GAVE,AFIO,IM004790,0.7205772563112505,0.4223476415618712,skimage.morphology.skeletonize,5661,8550,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004790.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004790.png
GAVE,AFIO,IM004993,0.7207154802119301,0.6086640992875244,skimage.morphology.skeletonize,9213,13124,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM004993.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM004993.png
GAVE,AFIO,IM005024,0.6989374908358387,0.6579190020022305,skimage.morphology.skeletonize,12734,17059,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM005024.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005024.png
GAVE,AFIO,IM005025,0.7039818909118052,0.6381515866399478,skimage.morphology.skeletonize,10345,14344,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM005025.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005025.png
GAVE,AFIO,IM005060,0.7211094602376472,0.6152762587646553,skimage.morphology.skeletonize,11240,16350,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\Models_output\gave\test_data\AFIO\pred_masks\IM005060.png,D:\Retina\Retinal-Vessel-Segmentation-Benchmark-main\config\test_data\AFIO\masks\IM005060.png
